"RPT_PERIOD","R_S_NAME","LINE_NUM","PROD_CODE","PROD_NAME","PORT_CODE","PORT_CITY","PORT_STATE","PORT_PADD","GCTRY_CODE","CNTRY_NAME","QUANTITY","SULFUR","APIGRAVITY","PCOMP_RNAM","PCOMP_SITEID","PCOMP_SNAM","PCOMP_STAT","STATE_NAME","PCOMP_PADD"
"2006-04-30","HAWAII FUELING FACILITIES CORP          ","2","215","JET FUEL, KEROSENE-TYPE","3201","HONOLU/PEARL, HA","HAWAII","5","795","SINGAPORE","304","0","0","","","","","",""
"2006-04-30","TESORO HAWAII CORP                      ","3","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","145","ANGOLA","379","0.63","28.9","TESORO HAWAII CORP                      ","","EWA BEACH","HI","HAWAII","5"
"2006-04-30","TESORO HAWAII CORP                      ","5","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","145","ANGOLA","453","0.37","30.1","TESORO HAWAII CORP                      ","","EWA BEACH","HI","HAWAII","5"
"2006-04-30","TESORO HAWAII CORP                      ","2","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","232","BRUNEI","373","0.08","37.7","TESORO HAWAII CORP                      ","","EWA BEACH","HI","HAWAII","5"
"2006-04-30","TESORO HAWAII CORP                      ","6","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","232","BRUNEI","247","0.07","37.1","TESORO HAWAII CORP                      ","","EWA BEACH","HI","HAWAII","5"
"2006-04-30","TESORO HAWAII CORP                      ","1","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","348","0.24","20.1","TESORO HAWAII CORP                      ","","EWA BEACH","HI","HAWAII","5"
"2006-04-30","TESORO HAWAII CORP                      ","7","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","167","0.23","20","TESORO HAWAII CORP                      ","","EWA BEACH","HI","HAWAII","5"
"2006-04-30","TESORO HAWAII CORP                      ","4","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","785","SAUDI ARABIA","743","1.18","39.3","TESORO HAWAII CORP                      ","","EWA BEACH","HI","HAWAII","5"
"2006-05-31","CHEVRON USA INC                         ","65","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","280","CHINA, PEOPLES REP","210","0.03","16.1","CHEVRON USA INC                         ","","HAWAII - SECTION 890","HI","HAWAII","5"
"2006-05-31","CHEVRON USA INC                         ","5","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","875","THAILAND","252","0.05","41.5","CHEVRON USA INC                         ","","HAWAII - SECTION 890","HI","HAWAII","5"
"2006-05-31","CHEVRON USA INC                         ","6","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","945","VIETNAM","434","0.07","36.5","CHEVRON USA INC                         ","","HAWAII - SECTION 890","HI","HAWAII","5"
"2006-05-31","CHEVRON USA INC                         ","7","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","945","VIETNAM","191","0.06","36.7","CHEVRON USA INC                         ","","HAWAII - SECTION 890","HI","HAWAII","5"
"2006-05-31","CHEVRON USA INC                         ","8","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","945","VIETNAM","294","0.02","40.9","CHEVRON USA INC                         ","","HAWAII - SECTION 890","HI","HAWAII","5"
"2006-05-31","ED & FMAN ALCOHOL INC                   ","2","141","FUEL ETHANOL","3201","HONOLU/PEARL, HA","HAWAII","5","330","EL SALVADOR","90","0","0","UNKNOWN PROCESSOR-HI                    ","","UNKNOWN PROCESSOR-HI","HI","HAWAII","5"
"2006-05-31","GAS CO THE                              ","1","231","PROPANE/NGL","3204","NAWILIWV-POR, HA","HAWAII","5","670","NIGERIA","11","0","0","","","","","",""
"2006-05-31","TESORO HAWAII CORP                      ","6","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","232","BRUNEI","301","0.08","38.1","TESORO HAWAII CORP                      ","","EWA BEACH","HI","HAWAII","5"
"2006-05-31","TESORO HAWAII CORP                      ","1","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","135","0.23","20","TESORO HAWAII CORP                      ","","EWA BEACH","HI","HAWAII","5"
"2006-05-31","TESORO HAWAII CORP                      ","5","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","337","0.23","21.4","TESORO HAWAII CORP                      ","","EWA BEACH","HI","HAWAII","5"
"2006-05-31","TESORO HAWAII CORP                      ","3","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","670","NIGERIA","956","0.1","38.8","TESORO HAWAII CORP                      ","","EWA BEACH","HI","HAWAII","5"
"2006-05-31","TESORO HAWAII CORP                      ","4","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","785","SAUDI ARABIA","1000","1.11","39","TESORO HAWAII CORP                      ","","EWA BEACH","HI","HAWAII","5"
"2006-05-31","TESORO HAWAII CORP                      ","2","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","232","BRUNEI","128","0.07","37.1","TESORO HAWAII CORP                      ","","EWA BEACH","HI","HAWAII","5"
"2006-06-30","CHEVRON USA INC                         ","165","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","945","VIETNAM","288","0.07","36.2","CHEVRON USA INC                         ","","HAWAII - SECTION 890","HI","HAWAII","5"
"2006-06-30","CHEVRON USA INC                         ","166","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","945","VIETNAM","326","0.02","40.7","CHEVRON USA INC                         ","","HAWAII - SECTION 890","HI","HAWAII","5"
"2006-06-30","CHEVRON USA INC                         ","167","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","945","VIETNAM","354","0.06","36.4","CHEVRON USA INC                         ","","HAWAII - SECTION 890","HI","HAWAII","5"
"2006-06-30","CHEVRON USA INC                         ","168","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","945","VIETNAM","360","0.06","36.6","CHEVRON USA INC                         ","","HAWAII - SECTION 890","HI","HAWAII","5"
"2006-06-30","CHEVRON USA INC                         ","169","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","945","VIETNAM","416","0.08","35.9","CHEVRON USA INC                         ","","HAWAII - SECTION 890","HI","HAWAII","5"
"2006-06-30","CHEVRON USA INC                         ","189","138","MOTOR GAS BLENDING COMPONENTS, ALL OTHER","3201","HONOLU/PEARL, HA","HAWAII","5","","KOREA, SOUTH","142","0","0","CHEVRON USA INC                         ","","HONOLULU","HI","HAWAII","5"
"2006-06-30","CHEVRON USA INC                         ","192","141","FUEL ETHANOL","3201","HONOLU/PEARL, HA","HAWAII","5","887","TRINIDAD & TOBAGO","25","0","0","CHEVRON USA INC                         ","","HONOLULU","HI","HAWAII","5"
"2006-06-30","CHEVRON USA INC                         ","193","141","FUEL ETHANOL","3201","HONOLU/PEARL, HA","HAWAII","5","887","TRINIDAD & TOBAGO","58","0","0","CHEVRON USA INC                         ","","HONOLULU","HI","HAWAII","5"
"2006-06-30","CHEVRON USA INC                         ","109","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","280","CHINA, PEOPLES REP","149","0.28","16.1","CHEVRON USA INC                         ","","HAWAII - SECTION 890","HI","HAWAII","5"
"2006-06-30","GAS CO THE                              ","1","231","PROPANE/NGL","3202","HILO, HA","HAWAII","5","670","NIGERIA","20","0","0","","","","","",""
"2006-06-30","GAS CO THE                              ","2","231","PROPANE/NGL","3203","KAHULUI, HA","HAWAII","5","670","NIGERIA","14","0","0","","","","","",""
"2006-06-30","HAWAII FUELING FACILITIES CORP          ","1","215","JET FUEL, KEROSENE-TYPE","3201","HONOLU/PEARL, HA","HAWAII","5","","KOREA, SOUTH","312","0","0","","","","","",""
"2006-06-30","NOBLE AMERICAS CORP                     ","8","141","FUEL ETHANOL","3201","HONOLU/PEARL, HA","HAWAII","5","887","TRINIDAD & TOBAGO","58","0","0","CHEVRON USA INC                         ","","HONOLULU","HI","HAWAII","5"
"2006-06-30","NOBLE AMERICAS CORP                     ","9","141","FUEL ETHANOL","3203","KAHULUI, HA","HAWAII","5","887","TRINIDAD & TOBAGO","25","0","0","CHEVRON USA INC                         ","","KAHULUI","HI","HAWAII","5"
"2006-06-30","TESORO HAWAII CORP                      ","1","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","232","BRUNEI","74","0.08","38.1","TESORO ALASKA CO                        ","","KENAI","AK","ALASKA","5"
"2006-06-30","TESORO HAWAII CORP                      ","6","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","232","BRUNEI","248","0.06","41.5","TESORO ALASKA CO                        ","","KENAI","AK","ALASKA","5"
"2006-06-30","TESORO HAWAII CORP                      ","3","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","325","ECUADOR","246","1.6","23.5","TESORO ALASKA CO                        ","","KENAI","AK","ALASKA","5"
"2006-06-30","TESORO HAWAII CORP                      ","2","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","332","EQUATORIAL GUINEA","435","0.57","29.8","TESORO ALASKA CO                        ","","KENAI","AK","ALASKA","5"
"2006-06-30","TESORO HAWAII CORP                      ","5","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","321","0.23","20","TESORO ALASKA CO                        ","","KENAI","AK","ALASKA","5"
"2006-06-30","TESORO HAWAII CORP                      ","4","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","785","SAUDI ARABIA","777","1.09","38","TESORO ALASKA CO                        ","","KENAI","AK","ALASKA","5"
"2006-07-31","CARGILL INC                             ","5","141","FUEL ETHANOL","3201","HONOLU/PEARL, HA","HAWAII","5","330","EL SALVADOR","57","0","0","CHEVRON USA INC                         ","","HONOLULU","HI","HAWAII","5"
"2006-07-31","CARGILL INC                             ","6","141","FUEL ETHANOL","3201","HONOLU/PEARL, HA","HAWAII","5","330","EL SALVADOR","38","0","0","TESORO HAWAII CORP                      ","","EWA BEACH","HI","HAWAII","5"
"2006-07-31","CHEVRON USA INC                         ","3","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","875","THAILAND","104","0.04","42","CHEVRON USA INC                         ","","HAWAII - SECTION 890","HI","HAWAII","5"
"2006-07-31","CHEVRON USA INC                         ","5","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","875","THAILAND","203","0.04","41.5","CHEVRON USA INC                         ","","HAWAII - SECTION 890","HI","HAWAII","5"
"2006-07-31","CHEVRON USA INC                         ","2","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","945","VIETNAM","572","0.06","36.4","CHEVRON USA INC                         ","","HAWAII - SECTION 890","HI","HAWAII","5"
"2006-07-31","CHEVRON USA INC                         ","4","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","945","VIETNAM","505","0.06","36.6","CHEVRON USA INC                         ","","HAWAII - SECTION 890","HI","HAWAII","5"
"2006-07-31","CHEVRON USA INC                         ","61","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","945","VIETNAM","96","0.03","40.7","CHEVRON USA INC                         ","","HAWAII - SECTION 890","HI","HAWAII","5"
"2006-07-31","CHEVRON USA INC                         ","23","508","RESIDUAL FUEL, < 0.31% SULFUR","3201","HONOLU/PEARL, HA","HAWAII","5","945","VIETNAM","367","0.06","0","","","","","",""
"2006-07-31","ED & FMAN ALCOHOL INC                   ","2","141","FUEL ETHANOL","3201","HONOLU/PEARL, HA","HAWAII","5","330","EL SALVADOR","79","0","0","UNKNOWN PROCESSOR-HI                    ","","UNKNOWN PROCESSOR-HI","HI","HAWAII","5"
"2006-07-31","TESORO HAWAII CORP                      ","1","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","232","BRUNEI","424","0.08","37.2","TESORO HAWAII CORP                      ","","EWA BEACH","HI","HAWAII","5"
"2006-07-31","TESORO HAWAII CORP                      ","5","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","232","BRUNEI","365","0.08","34.9","TESORO HAWAII CORP                      ","","EWA BEACH","HI","HAWAII","5"
"2006-07-31","TESORO HAWAII CORP                      ","2","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","251","0.27","20","TESORO HAWAII CORP                      ","","EWA BEACH","HI","HAWAII","5"
"2006-07-31","TESORO HAWAII CORP                      ","6","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","322","0.22","20","TESORO HAWAII CORP                      ","","EWA BEACH","HI","HAWAII","5"
"2006-07-31","TESORO HAWAII CORP                      ","3","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","888","OMAN","374","1.22","32.9","TESORO HAWAII CORP                      ","","EWA BEACH","HI","HAWAII","5"
"2006-07-31","TESORO HAWAII CORP                      ","4","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","785","SAUDI ARABIA","659","1.14","39","TESORO HAWAII CORP                      ","","EWA BEACH","HI","HAWAII","5"
"2006-08-31","CHEVRON USA INC                         ","46","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","280","CHINA, PEOPLES REP","204","0.01","40.3","CHEVRON USA INC                         ","","HAWAII - SECTION 890","HI","HAWAII","5"
"2006-08-31","CHEVRON USA INC                         ","45","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","945","VIETNAM","393","0.06","36.1","CHEVRON USA INC                         ","","HAWAII - SECTION 890","HI","HAWAII","5"
"2006-08-31","CHEVRON USA INC                         ","47","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","945","VIETNAM","465","0.06","36.4","CHEVRON USA INC                         ","","HAWAII - SECTION 890","HI","HAWAII","5"
"2006-08-31","CHEVRON USA INC                         ","44","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","255","0.09","34.2","CHEVRON USA INC                         ","","HAWAII - SECTION 890","HI","HAWAII","5"
"2006-08-31","CHEVRON USA INC                         ","85","141","FUEL ETHANOL","3201","HONOLU/PEARL, HA","HAWAII","5","280","CHINA, PEOPLES REP","42","0","0","CHEVRON USA INC                         ","","HONOLULU","HI","HAWAII","5"
"2006-08-31","TESORO HAWAII CORP                      ","1","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","910","UNITED ARAB EMIRATES","432","0.81","39.5","TESORO HAWAII CORP                      ","","EWA BEACH","HI","HAWAII","5"
"2006-08-31","TESORO HAWAII CORP                      ","2","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","232","BRUNEI","305","0.07","38.3","TESORO HAWAII CORP                      ","","EWA BEACH","HI","HAWAII","5"
"2006-08-31","TESORO HAWAII CORP                      ","8","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","232","BRUNEI","349","0.08","36.3","TESORO HAWAII CORP                      ","","EWA BEACH","HI","HAWAII","5"
"2006-08-31","TESORO HAWAII CORP                      ","3","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","280","CHINA, PEOPLES REP","207","0.28","15.8","TESORO HAWAII CORP                      ","","EWA BEACH","HI","HAWAII","5"
"2006-08-31","TESORO HAWAII CORP                      ","5","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","325","ECUADOR","326","1.61","23.4","TESORO HAWAII CORP                      ","","EWA BEACH","HI","HAWAII","5"
"2006-08-31","TESORO HAWAII CORP                      ","7","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","458","INDONESIA","309","0.22","19.9","TESORO HAWAII CORP                      ","","EWA BEACH","HI","HAWAII","5"
"2006-08-31","TESORO HAWAII CORP                      ","6","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","785","SAUDI ARABIA","662","1.12","38.9","TESORO HAWAII CORP                      ","","EWA BEACH","HI","HAWAII","5"
"2006-08-31","TESORO HAWAII CORP                      ","4","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","965","YEMEN","369","0.58","32","TESORO HAWAII CORP                      ","","EWA BEACH","HI","HAWAII","5"
"2006-09-30","CARGILL INC                             ","3","141","FUEL ETHANOL","3201","HONOLU/PEARL, HA","HAWAII","5","330","EL SALVADOR","25","0","0","UNKNOWN PROCESSOR-HI                    ","","UNKNOWN PROCESSOR-HI","HI","HAWAII","5"
"2006-09-30","CARGILL INC                             ","4","141","FUEL ETHANOL","3201","HONOLU/PEARL, HA","HAWAII","5","330","EL SALVADOR","34","0","0","CHEVRON USA INC                         ","","HONOLULU","HI","HAWAII","5"
"2006-09-30","CHEVRON USA INC                         ","3","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","875","THAILAND","386","0.04","42.4","CHEVRON USA INC                         ","","HAWAII - SECTION 890","HI","HAWAII","5"
"2006-09-30","CHEVRON USA INC                         ","2","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","945","VIETNAM","315","0.06","36.5","CHEVRON USA INC                         ","","HAWAII - SECTION 890","HI","HAWAII","5"
"2006-09-30","CHEVRON USA INC                         ","31","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","280","CHINA, PEOPLES REP","201","0.28","24.9","CHEVRON USA INC                         ","","HAWAII - SECTION 890","HI","HAWAII","5"
"2006-09-30","CHEVRON USA INC                         ","36","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","280","CHINA, PEOPLES REP","314","0.06","39.7","CHEVRON USA INC                         ","","HAWAII - SECTION 890","HI","HAWAII","5"
"2006-09-30","CHEVRON USA INC                         ","34","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","945","VIETNAM","495","0.06","36.5","CHEVRON USA INC                         ","","HAWAII - SECTION 890","HI","HAWAII","5"
"2006-09-30","CHEVRON USA INC                         ","35","020","CRUDE OIL","3201","HONOLU/PEARL, HA","HAWAII","5","945","VIETNAM","347","0.06","36.5","CHEVRON USA INC                         ","","HAWAII - SECTION 890","HI","HAWAII","5"
"2006-09-30","ED & FMAN ALCOHOL INC                   ","1","141","FUEL ETHANOL","3201","HONOLU/PEARL, HA","HAWAII","5","487","JAMAICA","100","0","0","UNKNOWN PROCESSOR-HI                    ","","UNKNOWN PROCESSOR-HI","HI","HAWAII","5"
